Epoch,Training Error,Testing Error
476,2.774778067760053e-06,2.834363840520382e-06
477,2.7740190944314236e-06,2.8328092867013765e-06
478,2.77154731520568e-06,2.8280871902097715e-06
479,2.770610990410205e-06,2.826918262144318e-06
480,2.7697442419594154e-06,2.823813701979816e-06
481,2.7677897378453054e-06,2.824983766913647e-06
482,2.767385922197718e-06,2.8258002657821635e-06
483,2.764696773738251e-06,2.822495389409596e-06
484,2.7649211915559135e-06,2.8194028800498927e-06
485,2.762612439255463e-06,2.8173574264656054e-06
486,2.761907126114238e-06,2.8161935006210115e-06
487,2.7602579848462483e-06,2.81748043562402e-06
488,2.7586659143707948e-06,2.813554374370142e-06
489,2.758027903837501e-06,2.8148544970463263e-06
490,2.7563178264244925e-06,2.811220383591717e-06
491,2.75442880592891e-06,2.809364787026425e-06
492,2.7541980216483353e-06,2.807377541103051e-06
493,2.7520989078766434e-06,2.8125662083766656e-06
494,2.7510652671480784e-06,2.809250418067677e-06
495,2.749175791905145e-06,2.8059830583515577e-06
496,2.748445695033297e-06,2.8044030386809027e-06
497,2.7474682156025665e-06,2.800899892463349e-06
498,2.744802031884319e-06,2.8031149668095168e-06
499,2.744735184023739e-06,2.8061383545718854e-06
500,2.743977120189811e-06,2.8021472644468304e-06
